scenario_id,hour,baseline_cores,baseline_energy_core_hours,flexible_window_energy_core_hours,arrival_work_core_hours,due_work_core_hours,cumulative_arrived_core_hours,cumulative_due_core_hours
4,28,445231.789924,445231.789924,2356262.77964,445231.789924,425285.875631,13804155.926717,11873179.022708
4,29,1015475.338276,1015475.338276,2946452.242285,1015475.338276,200175.817753,14819631.264993,12073354.840461
4,30,1168267.996059,1168267.996059,3914544.420591,1168267.996059,295255.070204,15987899.261052,12368609.910665
4,31,580299.213111,580299.213111,4199588.563499,580299.213111,375039.800348,16568198.474163,12743649.711013
4,32,399572.295031,399572.295031,4224121.058181,399572.295031,238675.765577,16967770.769194,12982325.47659
4,33,488024.676241,488024.676241,4473469.968845,488024.676241,376598.660203,17455795.445435,13358924.136793
4,34,679692.54596,679692.54596,4776563.854603,679692.54596,445231.789924,18135487.991395,13804155.926717
4,35,693702.054446,693702.054446,5025034.119125,693702.054446,1015475.338276,18829190.045841,14819631.264993
4,36,296484.216958,296484.216958,4306042.997806,296484.216958,1168267.996059,19125674.262799,15987899.261052
4,37,397706.332759,397706.332759,3535481.334507,397706.332759,580299.213111,19523380.595558,16568198.474163
4,38,635508.218884,635508.218884,3590690.340279,635508.218884,399572.295031,20158888.814442,16967770.769194
4,39,518169.761498,518169.761498,3709287.806745,518169.761498,488024.676241,20677058.57594,17455795.445435
4,40,607479.293406,607479.293406,3828742.42391,607479.293406,679692.54596,21284537.869346,18135487.991395
4,41,742991.070496,742991.070496,3892040.948446,742991.070496,693702.054446,22027528.939842,18829190.045841
4,42,907444.295289,907444.295289,4105783.189289,907444.295289,296484.216958,22934973.235131,19125674.262799
