suite,configuration,method,window,workload_replay_count,energy_uncertainty,workload_uncertainty,sample_size,gamma,rho,effective_capacity_fraction,bess_degradation_cost_usd_per_mwh_throughput,solver_status,solve_wall_time_seconds,solver_runtime_seconds,nominal_grid_cost_usd,nominal_bess_degradation_cost_usd,nominal_operating_cost_usd,mean_actual_grid_cost_usd,mean_actual_operating_cost_usd,mean_actual_carbon_kg,mean_actual_curtailment_mwh,mean_batch_adjustment_mwh,max_batch_adjustment_mwh,workload_violation_count,workload_violation_rate,workload_mean_violation_magnitude_all,workload_mean_violation_magnitude_conditional,workload_max_violation_magnitude,grid_limit_violation_count,grid_limit_violation_rate,grid_limit_mean_violation_magnitude_all,grid_limit_mean_violation_magnitude_conditional,grid_limit_max_violation_magnitude,ramp_violation_count,ramp_violation_rate,ramp_mean_violation_magnitude_all,ramp_mean_violation_magnitude_conditional,ramp_max_violation_magnitude
ablation,tv_dro_energy_1_workload_1,tv_dro,2025-07-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,71.7897088000318,71.78910069999984,15657.731142734276,365.25390486432093,16022.985047598597,16502.570707375493,16867.824612239812,171439.31743751018,0.0,55.208997643636486,68.76411612109632,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ablation,tv_dro_energy_1_workload_1,tv_dro,2025-10-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,67.36160460003885,67.36099269997794,15970.198114112418,733.0875805686111,16703.285694681028,16079.695780647337,16812.78336121595,173400.68793353875,0.022733727101414743,51.527748230917624,62.7489223322507,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_10,tv_dro,2025-01-01,100,True,True,20,,0.01,0.7,10.0,optimal_decomposed,67.49648269999307,67.49589850002667,15221.454671906302,323.1232111226661,15544.577883028967,15804.7202188184,16127.843429941066,202014.82337981966,0.16336598063508764,50.98649334115508,61.17581957738242,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_10,tv_dro,2025-04-01,100,True,True,20,,0.01,0.7,10.0,optimal_decomposed,67.83629780000774,67.83565740002086,14731.576218840992,623.4569687688659,15355.033187609857,15036.719014235767,15660.175983004632,124414.41999568866,0.09342014947564284,52.81348492352949,64.2478117341744,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_10,tv_dro,2025-07-01,100,True,True,20,,0.01,0.7,10.0,optimal_decomposed,71.03707459999714,71.03626510000322,15173.939207527746,522.8056166519073,15696.744824179654,16033.455659529836,16556.261276181744,171430.10004438003,0.0,54.79482333496512,66.59852488181502,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_10,tv_dro,2025-10-01,100,True,True,20,,0.01,0.7,10.0,optimal_decomposed,69.07426329998998,69.07348570000613,15476.173439213586,698.456512254236,16174.629951467821,15603.076437070897,16301.53294932513,173028.2994039427,0.018386848147730027,51.521424500363906,63.364600292236275,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_20,tv_dro,2025-01-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,67.58010459999787,67.57944489998044,15516.974442964121,232.19530203653986,15749.169745000661,16066.635756578486,16298.831058615026,202838.94075988707,0.04466994266640457,51.138698374095554,61.49632652163706,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_20,tv_dro,2025-04-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,69.37571089999983,69.37510540004587,15230.164208549626,581.4444610918978,15811.608669641524,15505.362579983044,16086.807041074942,124952.28489007248,0.04899106839410381,52.550644291287554,64.9563847870321,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_20,tv_dro,2025-07-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,71.7897088000318,71.78910069999984,15657.731142734276,365.25390486432093,16022.985047598597,16502.570707375493,16867.824612239812,171439.31743751018,0.0,55.208997643636486,68.76411612109632,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
sensitivity,tv_dro_bess_cost_20,tv_dro,2025-10-01,100,True,True,20,,0.01,0.7,20.0,optimal_decomposed,67.36160460003885,67.36099269997794,15970.198114112418,733.0875805686111,16703.285694681028,16079.695780647337,16812.78336121595,173400.68793353875,0.022733727101414743,51.527748230917624,62.7489223322507,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
