method,window,workload_replay_id,solver_status,nominal_operating_cost_usd,actual_operating_cost_usd,actual_carbon_kg,actual_curtailment_mwh,batch_adjustment_mwh,workload_envelope_violation_mwh,grid_limit_violation_mw,ramp_violation_mw,workload_violation,grid_limit_violation,ramp_violation
deterministic,2025-07-01,95,optimal,16022.985047598595,17375.94911781917,172535.7914982165,1.1794807904513729,36.186317850596204,1.1368683772161603e-13,0.0,9.992007221626409e-16,False,False,False
deterministic,2025-07-01,96,optimal,16022.985047598595,17211.82459600803,172091.29841418492,1.2379573976139786,34.255040752597196,9.947598300641403e-14,0.0,9.992007221626409e-16,False,False,False
deterministic,2025-07-01,97,optimal,16022.985047598595,17292.824423184404,172314.65771214085,1.3199480260662662,37.69168731766393,8.526512829121202e-14,0.0,9.992007221626409e-16,False,False,False
deterministic,2025-07-01,98,optimal,16022.985047598595,17249.127395271582,172321.14179800532,2.583280707801652,27.00844088099243,8.526512829121202e-14,0.0,9.992007221626409e-16,False,False,False
deterministic,2025-07-01,99,optimal,16022.985047598595,17351.89038487694,172679.47349585744,1.7094510399862988,38.98588596965633,1.1368683772161603e-13,0.0,9.992007221626409e-16,False,False,False
deterministic,2025-10-01,0,optimal,16703.285694681024,17220.14099669173,174603.69139814598,0.6820006106619353,36.233001094482226,1.1368683772161603e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,1,optimal,16703.285694681024,17477.658287420552,175046.14112754475,1.8012533183730264,47.60983790206604,1.4210854715202004e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,2,optimal,16703.285694681024,17178.538283578626,174369.19803003944,1.423348686279178,30.9428700302002,1.1368683772161603e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,3,optimal,16703.285694681024,17339.62123462787,174387.55889153125,0.363271614583464,38.64074338706692,1.2789769243681803e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,4,optimal,16703.285694681024,17099.87454746332,174272.23158208604,0.6063402427978499,31.461541463826112,7.105427357601002e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,5,optimal,16703.285694681024,17258.323783812288,174555.17621687756,1.267242542472998,42.280920575134296,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,6,optimal,16703.285694681024,17353.473517284983,174922.32167153366,1.138955547071784,33.034092665907885,1.7053025658242404e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,7,optimal,16703.285694681024,17342.632615375278,174748.07761841637,0.9834484796563387,33.96912742070891,1.1368683772161603e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,8,optimal,16703.285694681024,17366.207731447354,174715.2798813833,1.9157069341323945,36.713076705793156,8.526512829121202e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,9,optimal,16703.285694681024,17475.298059451143,174737.89648512256,0.6828401922776001,46.43309409445556,1.4210854715202004e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,10,optimal,16703.285694681024,17141.03708228056,174133.56871320165,0.4775618014764107,34.21552173302184,1.1368683772161603e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,11,optimal,16703.285694681024,17254.23849778816,174753.0657207304,1.1032616574780785,29.059229021907303,7.105427357601002e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,12,optimal,16703.285694681024,17209.888093267098,174425.77687798132,1.2483681317391762,30.62670706209026,1.4210854715202004e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,13,optimal,16703.285694681024,17284.543147807155,174242.36030977062,0.9220072855774644,37.42433419110595,1.1368683772161603e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,14,optimal,16703.285694681024,17416.19053125209,174997.4544752523,1.2679049116723087,37.3663134718976,1.7053025658242404e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,15,optimal,16703.285694681024,17287.536243479,174644.98356800154,1.7539047457096986,32.645701610638305,9.947598300641403e-14,0.0,3.3306690738754696e-16,False,False,False
deterministic,2025-10-01,16,optimal,16703.285694681024,17278.180591614288,175213.98831975964,1.8062299717057415,31.429303151636088,3.734809475020029e-07,0.0,6.661338147750939e-16,True,False,False
deterministic,2025-10-01,17,optimal,16703.285694681024,17450.47841963582,174886.90196980996,1.4321744382416919,45.24231896616647,1.7053025658242404e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,18,optimal,16703.285694681024,17405.041656073336,174644.64015433422,1.2458333208135677,42.29803691810171,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,19,optimal,16703.285694681024,17302.16595928827,174393.32153631386,1.071161316217006,37.038912552375855,1.7053025658242404e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,20,optimal,16703.285694681024,17126.187172883117,174582.44184354768,0.5178464295029415,32.949680201182666,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,21,optimal,16703.285694681024,17138.46695579043,174118.8697001719,1.4686343703998261,30.43281398991745,1.4210854715202004e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,22,optimal,16703.285694681024,17383.218354711193,174852.78908199075,1.8100843860311602,35.873580262947755,4.263256414560601e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,23,optimal,16703.285694681024,17482.665629033952,174928.95159238126,0.5005705070698658,38.74480185058399,1.9895196601282805e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,24,optimal,16703.285694681024,17488.106366048713,174845.7414019905,0.9482201126619721,41.72955431643419,1.1368683772161603e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,25,optimal,16703.285694681024,17125.269464301004,174364.36299375503,1.036410530670125,30.374979665726002,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,26,optimal,16703.285694681024,17448.366928554748,174832.8804749172,1.2961655583182918,44.97857041959141,3.126388037344441e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,27,optimal,16703.285694681024,17419.03590346136,175110.48694298853,1.4162399422027594,40.59091186395057,7.105427357601002e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,28,optimal,16703.285694681024,17255.029325338302,174772.79360593532,1.656213001601622,28.39449858700623,5.684341886080802e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,29,optimal,16703.285694681024,17093.70582168161,174078.22994877773,1.039463868006218,25.604162522371645,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,30,optimal,16703.285694681024,17159.926811466496,174127.15475468666,0.8676302753778775,30.258024531508305,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,31,optimal,16703.285694681024,17211.007453252725,174390.46416165034,0.9184266973012261,31.613601357037474,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,32,optimal,16703.285694681024,17340.45711581876,175021.6672936151,1.2290217479253411,35.0185576634707,1.1368683772161603e-13,0.0,8.881784197001252e-16,False,False,False
deterministic,2025-10-01,33,optimal,16703.285694681024,17593.87707030832,175128.01081528858,0.7660283621864566,51.323043052548684,1.4210854715202004e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,34,optimal,16703.285694681024,17489.21280174222,174764.9111475288,1.3136290139914724,39.08878699861537,8.526512829121202e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,35,optimal,16703.285694681024,17359.766665240848,174594.10450906825,0.9912341222559954,39.46403709131453,1.4210854715202004e-13,0.0,1.2212453270876722e-15,False,False,False
deterministic,2025-10-01,36,optimal,16703.285694681024,17570.26438599087,175350.61137487862,1.2487492386291825,44.50318464791574,8.526512829121202e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,37,optimal,16703.285694681024,17165.379477048835,174389.15521636567,1.004494177539826,28.123403649068152,8.526512829121202e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,38,optimal,16703.285694681024,17321.642710049546,174946.8113034739,1.7025791957090455,32.64395529003057,1.4210854715202004e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,39,optimal,16703.285694681024,17248.535330985425,174619.32449711201,1.5670677254703285,26.231810492647117,1.9895196601282805e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,40,optimal,16703.285694681024,17314.003547397755,175323.40810512938,3.018251404414428,31.692586351449243,8.526512829121202e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,41,optimal,16703.285694681024,17090.519922427753,174272.07812908993,1.3217947448765617,22.28531780664844,1.7053025658242404e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,42,optimal,16703.285694681024,17607.84819878788,175027.76815075273,1.298506125538744,40.2806308101769,1.9895196601282805e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,43,optimal,16703.285694681024,17219.459051330567,174046.6912936492,0.5775026184672083,35.348211897473746,5.684341886080802e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,44,optimal,16703.285694681024,17276.322908282444,174681.38759493193,0.9902883280337471,36.56338303063569,1.9895196601282805e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,45,optimal,16703.285694681024,17308.645866375144,174745.55609572819,0.924168483268243,38.690821009790845,1.1368683772161603e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,46,optimal,16703.285694681024,17237.003098599926,174541.52373221258,0.7493167086086759,37.515551602739755,1.2789769243681803e-13,0.0,8.659739592076221e-15,False,False,False
deterministic,2025-10-01,47,optimal,16703.285694681024,17391.433299383334,174905.50760015438,2.0293824888560867,38.01846976603198,2.5579538487363607e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,48,optimal,16703.285694681024,17197.391986840805,174580.14260030646,1.0505295108582342,33.59863671844773,7.105427357601002e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,49,optimal,16703.285694681024,17415.103417911363,174719.6401775249,1.3669312628248835,43.65308551347682,7.105427357601002e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,50,optimal,16703.285694681024,17516.898899818603,175204.5633601057,0.7542767681161462,40.56653718626858,1.4210854715202004e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,51,optimal,16703.285694681024,17192.011394208865,174621.69333736764,1.5283010355729372,36.75180750863559,2.2737367544323206e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,52,optimal,16703.285694681024,17315.849364837937,174692.0850450223,1.0215213317384115,39.033532156789384,5.684341886080802e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,53,optimal,16703.285694681024,17131.0633295133,174522.13256286026,0.8975500556291668,28.48860771401237,9.947598300641403e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,54,optimal,16703.285694681024,17337.80229248224,174656.47545740643,0.8360731276339144,33.11317690667572,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,55,optimal,16703.285694681024,17418.718056694084,174861.01215515187,0.8875337568808717,39.34042663161376,1.9895196601282805e-13,0.0,9.992007221626409e-16,False,False,False
deterministic,2025-10-01,56,optimal,16703.285694681024,17291.695966639916,174996.86495673505,2.2167131819832826,27.405983159137513,1.9895196601282805e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,57,optimal,16703.285694681024,17261.10773134471,174676.27659521296,1.7381105659476175,37.01530758045076,1.1368683772161603e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,58,optimal,16703.285694681024,17330.24187625328,174255.87614329756,0.4227234631271194,40.13662279596137,7.105427357601002e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,59,optimal,16703.285694681024,17295.198229659716,174921.22876685747,0.9253699704906984,36.96312941187865,1.4210854715202004e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,60,optimal,16703.285694681024,17321.234283430796,174838.13277253028,1.2042018803687564,34.577110875284944,1.9895196601282805e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,61,optimal,16703.285694681024,17274.64063564059,174727.53199769036,2.238925373799819,27.39018855321389,1.1368683772161603e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,62,optimal,16703.285694681024,17345.166933012497,174549.73879536643,0.9122580559136404,39.07347455547469,8.526512829121202e-14,0.0,7.771561172376096e-16,False,False,False
deterministic,2025-10-01,63,optimal,16703.285694681024,17435.89322770147,174863.55918934717,1.8491052594494293,44.34830470332788,1.4210854715202004e-13,0.0,1.2212453270876722e-15,False,False,False
deterministic,2025-10-01,64,optimal,16703.285694681024,17186.4291200861,174644.39999825016,1.5604783175428634,29.61872270361428,1.4210854715202004e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,65,optimal,16703.285694681024,17228.567290689796,174219.96341868382,1.1174465792593753,37.947090489442004,5.684341886080802e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,66,optimal,16703.285694681024,17308.123343725372,174543.26792919807,0.7434725302025283,43.86350896095765,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,67,optimal,16703.285694681024,17269.113233617925,174817.92246949094,0.5999471252082846,36.22776590022483,8.526512829121202e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,68,optimal,16703.285694681024,17480.751116111518,175112.86485009274,2.130996114251022,39.85050184781551,2.842170943040401e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,69,optimal,16703.285694681024,17340.915295051152,174661.67284493326,1.3073033007877024,40.90339338852595,1.4210854715202004e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,70,optimal,16703.285694681024,17465.312102356664,175084.03877297748,1.391411285184629,42.82002884814102,2.8421709430404007e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,71,optimal,16703.285694681024,17379.20069519642,174808.4094535998,1.5082472103092994,43.94179886254551,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,72,optimal,16703.285694681024,17401.317205748004,174954.9603908738,2.076121885777313,44.19873523863787,3.410605131648481e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,73,optimal,16703.285694681024,17259.530301534436,174471.2297894731,1.1288868310090407,37.01518571932303,5.684341886080802e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,74,optimal,16703.285694681024,17363.01455356569,174949.53808141898,0.9128065540187642,38.93395439100912,7.105427357601002e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,75,optimal,16703.285694681024,17191.888325111584,174357.00973447974,0.470762340963097,35.49032862925669,1.1368683772161603e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,76,optimal,16703.285694681024,17406.76848093387,174630.53308857765,0.5927875362321449,39.16928615085469,1.1368683772161603e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,77,optimal,16703.285694681024,17361.431122972594,174975.9814195082,1.5362623346385895,33.742023714087544,2.2737367544323206e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,78,optimal,16703.285694681024,17319.17817940555,174772.19556474863,1.5592771629224171,36.289286296507285,1.9895196601282805e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,79,optimal,16703.285694681024,17216.067116298727,174648.79263273146,0.7631899071863438,33.49568385137306,7.105427357601002e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,80,optimal,16703.285694681024,17219.848977548692,174627.84094999204,0.8880292842959703,34.10095471860712,2.5579538487363607e-13,0.0,7.549516567451064e-15,False,False,False
deterministic,2025-10-01,81,optimal,16703.285694681024,17491.721025674997,174969.4708684766,0.7017533567408438,44.04122763487979,1.4210854715202004e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,82,optimal,16703.285694681024,17179.58200393682,174499.70166156755,1.1409950341755914,27.77283206425449,1.4210854715202004e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,83,optimal,16703.285694681024,17393.99017053872,174823.49890395725,2.208164005332614,34.44294373026145,8.526512829121202e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,84,optimal,16703.285694681024,17315.138358049622,175146.27977111482,2.994204724243856,31.81208101000569,1.7053025658242404e-13,0.0,9.992007221626409e-16,False,False,False
deterministic,2025-10-01,85,optimal,16703.285694681024,17546.837605018805,174879.47385756677,1.4757934210702397,47.01971933864185,2.2737367544323206e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,86,optimal,16703.285694681024,17295.10695277713,174716.2807045827,0.9276130083977071,31.57745410392576,1.1368683772161603e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,87,optimal,16703.285694681024,17327.37840570623,174492.0883660785,0.7224618999272521,37.879585888716655,1.7053025658242404e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,88,optimal,16703.285694681024,17488.36634361581,174914.55613248167,0.6809348677955882,43.16699666062776,9.947598300641403e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,89,optimal,16703.285694681024,17496.61814248647,174820.7537167265,1.3584893908401532,37.716567673309086,1.1368683772161603e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,90,optimal,16703.285694681024,17387.422413969132,174705.93368239902,1.2287586768832917,43.67232464565774,7.105427357601002e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,91,optimal,16703.285694681024,17433.075382829753,175041.16183676253,1.5185830387588024,36.99094406466731,1.4210854715202004e-13,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,92,optimal,16703.285694681024,17108.07905224332,174156.46872011,0.9460187737426622,27.028354833075543,2.842170943040401e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,93,optimal,16703.285694681024,17270.82408409581,174906.98938858733,1.65242556301178,40.01447337622854,8.526512829121202e-14,0.0,9.43689570931383e-16,False,False,False
deterministic,2025-10-01,94,optimal,16703.285694681024,17380.490810186322,174754.43685838758,1.5744809075078459,34.172153150238586,2.5579538487363607e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,95,optimal,16703.285694681024,17270.715882410477,174706.61829603196,0.5725343983722613,36.37032757597563,7.105427357601002e-14,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,96,optimal,16703.285694681024,17337.600191268953,174467.5721357964,0.8789506832369371,31.447295904638274,2.5579538487363607e-13,0.0,8.881784197001252e-16,False,False,False
deterministic,2025-10-01,97,optimal,16703.285694681024,17270.185940729178,174286.30280665518,0.982587034997876,35.59335375260075,2.2737367544323206e-13,0.0,1.6653345369377348e-15,False,False,False
deterministic,2025-10-01,98,optimal,16703.285694681024,17243.891150303876,174651.0880676143,1.9086099826920289,26.988781626013402,8.526512829121202e-14,0.0,9.992007221626409e-16,False,False,False
deterministic,2025-10-01,99,optimal,16703.285694681024,17281.250166321915,174741.7692397811,1.809153659565613,38.455893166551164,1.1368683772161603e-13,0.0,1.6653345369377348e-15,False,False,False
